compileunits,vmsize,filesize
[section .xt.prop._ZNSt12__shared_ptrIN9MicroOcpp20TransactionMeterDataELN9__gnu_cxx12_Lock_policyE2EEC2ERKSt10__weak_ptrIS1_LS3_2EESt9nothrow_t],0,108
[section .xt.prop._ZNSt20__uninitialized_copyILb0EE13__uninit_copyIPKN9MicroOcpp7Ocpp20117SampledValueInputEPS4_EET0_T_S9_S8_],0,108
[section .xt.prop._ZNSt20__uninitialized_copyILb0EE13__uninit_copyISt13move_iteratorIPN9MicroOcpp17AuthorizationDataEES5_EET0_T_S8_S7_],0,108
[section .xt.prop._ZNSt20__uninitialized_copyILb0EE13__uninit_copyISt13move_iteratorIPN9MicroOcpp22SmartChargingConnectorEES5_EET0_T_S8_S7_],0,108
[section .xt.prop._ZNSt6vectorIN9MicroOcpp22ChargingSchedulePeriodESaIS1_EE17_M_realloc_insertIJEEEvN9__gnu_cxx17__normal_iteratorIPS1_S3_EEDpOT_],0,108
[section .xt.prop._ZNSt6vectorISt10shared_ptrIN9MicroOcpp13ConfigurationEESaIS3_EE17_M_realloc_insertIJRKS3_EEEvN9__gnu_cxx17__normal_iteratorIPS3_S5_EEDpOT_],0,108
[section .xt.prop._ZNSt6vectorISt10shared_ptrIN9MicroOcpp17VariableContainerEESaIS3_EE17_M_realloc_insertIJRKS3_EEEvN9__gnu_cxx17__normal_iteratorIPS3_S5_EEDpOT_],0,108
[section .xt.prop._ZNSt6vectorISt10unique_ptrIN9MicroOcpp19SampledValueSamplerESt14default_deleteIS2_EESaIS5_EE17_M_realloc_insertIJS5_EEEvN9__gnu_cxx17__normal_iteratorIPS5_S7_EEDpOT_],0,108
[section .xt.prop._ZNSt6vectorISt10unique_ptrIN9MicroOcpp8VariableESt14default_deleteIS2_EESaIS5_EE17_M_realloc_insertIJS5_EEEvN9__gnu_cxx17__normal_iteratorIPS5_S7_EEDpOT_],0,108
[section .xt.prop._ZNSt6vectorIiSaIiEE12emplace_backIJiEEEvDpOT_],0,108
[section .xt.prop._ZNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEaSEOS4_],0,108
_ZTVN9MicroOcpp6Ocpp1614GetDiagnosticsE,52,108
_ZTVN9MicroOcpp6Ocpp1614TriggerMessageE,52,108
_ZTVN9MicroOcpp7Ocpp20113GetBaseReportE,52,108
_ZTV14VariableStringI18VariableSingleDataE,48,107
_ZTVN9MicroOcpp6Ocpp1613SendLocalListE,52,107
_ZTVN9MicroOcpp7Ocpp20112NotifyReportE,52,107
_ZTVN9MicroOcpp6Ocpp1612DataTransferE,52,106
_ZTSN9__gnu_cxx26__concurrence_unlock_errorE,44,105
_ZTV12VariableBoolI18VariableSingleDataE,48,105
_ZTV14VariableStringI16VariableFullDataE,48,105
_ZTVN3nvs12NVSPartitionE,48,105
_ZTVN9MicroOcpp6Ocpp1611MeterValuesE,52,105
_ZTV11VariableIntI18VariableSingleDataE,48,104
_ZTVN9MicroOcpp17MsgBufferExceededE,52,104
_ZTVN9MicroOcpp25VariableContainerVolatileE,44,104
_ZTVN9MicroOcpp6Ocpp1610ClearCacheE,52,104
_ZTVN9MicroOcpp6Ocpp1610ReserveNowE,52,104
_ZTVN9MicroOcpp12ConfigStringE,56,103
_ZTVN9MicroOcpp7Ocpp2019AuthorizeE,52,103
_ZTV11VariableIntI16VariableFullDataE,48,102
_ZTVN9MicroOcpp6Ocpp169AuthorizeE,52,102
_ZTSN9__gnu_cxx24__concurrence_lock_errorE,42,101
_ZTVN10__cxxabiv120__si_class_type_infoE,44,101
_ZTVN9MicroOcpp10ConfigBoolE,56,101
_ZTVN9MicroOcpp14NotImplementedE,52,101
_ZTVN9MicroOcpp18FtpTransferMbedTLSE,48,101
_ZTVN9MicroOcpp7Ocpp2015ResetE,52,99
_ZTVN9MicroOcpp9ConfigIntE,56,99
coex_schm_init,68,99
_ZTVN10__cxxabiv117__class_type_infoE,44,98
_ZTVN9MicroOcpp6Ocpp165ResetE,52,98
_ZThn4_N9MicroOcpp18FtpTransferMbedTLS8isActiveEv,16,98
[section .xt.prop._ZN14VariableStringI16VariableFullDataE9setStringEPKcN9MicroOcpp8Variable13AttributeTypeE],0,96
[section .xt.prop._ZN14VariableStringI18VariableSingleDataE9setStringEPKcN9MicroOcpp8Variable13AttributeTypeE],0,96
[section .xt.prop._ZN18ArduinoJson6201_F113TextFormatterINS_18StaticStringWriterEE9writeCharEc],0,96
[section .xt.prop._ZN18ArduinoJson6201_F113TextFormatterINS_6WriterIN9MicroOcpp22ArduinoJsonFileAdapterEvEEE9writeCharEc],0,96
[section .xt.prop._ZN18ArduinoJson6201_F113TextFormatterINS_6WriterINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEvEEE9writeCharEc],0,96
[section .xt.prop._ZN18ArduinoJson6201_F114CollectionData7addSlotEPNS_10MemoryPoolE],0,96
[section .xt.prop._ZN9MicroOcpp15MeteringServiceD2Ev],0,96
[section .xt.prop._ZN9MicroOcpp20getVariableValidatorIPKcEEPNS_17VariableValidatorIT_EERSt6vectorIS5_SaIS5_EERKNS_11ComponentIdES2_],0,96
[section .xt.prop._ZN9MicroOcpp20getVariableValidatorIbEEPNS_17VariableValidatorIT_EERSt6vectorIS3_SaIS3_EERKNS_11ComponentIdEPKc],0,96
[section .xt.prop._ZN9MicroOcpp20getVariableValidatorIiEEPNS_17VariableValidatorIT_EERSt6vectorIS3_SaIS3_EERKNS_11ComponentIdEPKc],0,96
[section .xt.prop._ZN9MicroOcpp27ConfigurationContainerFlash12removeUnusedEv],0,96
[section .xt.prop._ZNSs4_Rep9_S_createEjjRKSaIcE],0,96
[section .xt.prop._ZNSt6vectorIN9MicroOcpp18TransactionService16TxStartStopPointESaIS2_EE12emplace_backIJS2_EEEvDpOT_],0,96
[section .xt.prop._ZNSt6vectorIN9MicroOcpp9ValidatorESaIS1_EE17_M_realloc_insertIJS1_EEEvN9__gnu_cxx17__normal_iteratorIPS1_S3_EEDpOT_],0,96
_ZTVN9MicroOcpp9OperationE,52,95
_ZTV14HardwareSerial,56,93
_ZTVN9MicroOcpp16FtpClientMbedTLSE,40,91
_ZTVN9MicroOcpp24ArduinoFilesystemAdapterE,32,91
_ZTVN9MicroOcpp8VariableE,48,90
_ZTVN2fs4FileE,56,87
_ZTVN9MicroOcpp23CertificateStoreMbedTLSE,28,86
_ZTSSt11logic_error,19,85
_ZTVN9MicroOcpp18ArduinoFileAdapterE,32,85
[section .xt.prop._ZN14intrusive_listIN3nvs12NVSPartitionEE5eraseENS2_8iteratorE],0,84
[section .xt.prop._ZN14intrusive_listIN3nvs4PageEE5eraseENS2_8iteratorE],0,84
[section .xt.prop._ZN14intrusive_listIN3nvs8HashList13HashListBlockEE5eraseENS3_8iteratorE],0,84
[section .xt.prop._ZN18ArduinoJson6201_F113TextFormatterINS_18StaticStringWriterEE12writeIntegerIyEENS_9enable_ifIXsrNS_11is_unsignedIT_EE5valueEvE4typeES6_],0,84
[section .xt.prop._ZN18ArduinoJson6201_F114JsonSerializerINS_6WriterIN9MicroOcpp22ArduinoJsonFileAdapterEvEEE11visitObjectERKNS_14CollectionDataE],0,84
[section .xt.prop._ZN18ArduinoJson6201_F1orIiEENS_9enable_ifIXaantsrNS_9IsVariantIT_EE5valuentsrNS_8is_arrayIS3_EE5valueES3_E4typeERKNS_11MemberProxyINS9_INS_10JsonObjectEPKcEESC_EERKS3_],0,84
[section .xt.prop._ZN9MicroOcpp17MeteringConnectorD2Ev],0,84
[section .xt.prop._ZN9MicroOcpp27ConfigurationContainerFlash12clearKeyPoolEPKc],0,84
[section .xt.prop._ZN9MicroOcpp27ConfigurationContainerFlash16getConfigurationEPKc],0,84
[section .xt.prop._ZN9MicroOcpp27ConfigurationContainerFlashD2Ev],0,84
[section .xt.prop._ZN9MicroOcpp27SampledValueSamplerConcreteIfNS_24SampledValueDeSerializerIfEEEC2ENS_22SampledValuePropertiesESt8functionIFf14ReadingContextEE],0,84
[section .xt.prop._ZNK18ArduinoJson6201_F111VariantData8asStringEv],0,84
[section .xt.prop._ZNKSt6vectorIN9MicroOcpp22ChargingSchedulePeriodESaIS1_EE12_M_check_lenEjPKc],0,84
[section .xt.prop._ZNSs12_S_constructIPKcEEPcT_S3_RKSaIcESt20forward_iterator_tag],0,84
[section .xt.prop._ZNSt12__shared_ptrIN9MicroOcpp17VariableContainerELN9__gnu_cxx12_Lock_policyE2EEaSIS1_St14default_deleteIS1_EEENSt9enable_ifIXsrSt6__and_IJSt20__sp_compatible_withIPT_PS1_ESt14is_convertibleINSt10unique_ptrISB_T0_E7pointerESD_EEE5valueERS4_E4typeEOSI_],0,84
[section .xt.prop._ZNSt12__shared_ptrIN9MicroOcpp7Ocpp20111TransactionELN9__gnu_cxx12_Lock_policyE2EEaSIS2_St14default_deleteIS2_EEENSt9enable_ifIXsrSt6__and_IJSt20__sp_compatible_withIPT_PS2_ESt14is_convertibleINSt10unique_ptrISC_T0_E7pointerESE_EEE5valueERS5_E4typeEOSJ_],0,84
[section .xt.prop._ZNSt6vectorIPKcSaIS1_EE17_M_realloc_insertIJS1_EEEvN9__gnu_cxx17__normal_iteratorIPS1_S3_EEDpOT_],0,84
[section .xt.prop._ZNSt6vectorISt10unique_ptrIN9MicroOcpp10MeterValueESt14default_deleteIS2_EESaIS5_EED2Ev],0,84
[section .xt.prop._ZNSt6vectorISt8weak_ptrIN9MicroOcpp11TransactionEESaIS3_EE17_M_realloc_insertIJS3_EEEvN9__gnu_cxx17__normal_iteratorIPS3_S5_EEDpOT_],0,84
[section .xt.prop._ZNSt6vectorISt8weak_ptrIN9MicroOcpp20TransactionMeterDataEESaIS3_EE17_M_realloc_insertIJS3_EEEvN9__gnu_cxx17__normal_iteratorIPS3_S5_EEDpOT_],0,84
[section .xt.prop._ZNSt6vectorISt8weak_ptrIN9MicroOcpp20TransactionMeterDataEESaIS3_EE8_M_eraseEN9__gnu_cxx17__normal_iteratorIPS3_S5_EES9_],0,84
[section .xt.prop._ZNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEE7reserveEj],0,84
[section .xt.prop._ZNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEE9_M_createERjj],0,84
[section .xt.prop._ZSt4fillSt13_Bit_iteratorS_RKb],0,84
_ZTVN9__gnu_cxx26__concurrence_unlock_errorE,20,81
_ZTVN9__gnu_cxx24__concurrence_lock_errorE,20,79
_ZTVN9MicroOcpp19SampledValueSamplerE,24,78
_ZTVSt17bad_function_call,36,78
_ZTSSt9bad_alloc,16,76
_ZTV12LittleFSImpl,40,75
_ZThn4_N9MicroOcpp18FtpTransferMbedTLS4loopEv,12,74
_ZTIN9__gnu_cxx26__concurrence_unlock_errorE,12,73
[section .xt.prop._ZN18ArduinoJson6201_F111VariantData14getOrAddMemberINS_19StaticStringAdapterEEEPS0_T_PNS_10MemoryPoolE],0,72
[section .xt.prop._ZN18ArduinoJson6201_F113TextFormatterINS_6WriterIN9MicroOcpp22ArduinoJsonFileAdapterEvEEE12writeIntegerIyEENS_9enable_ifIXsrNS_11is_unsignedIT_EE5valueEvE4typeES9_],0,72
[section .xt.prop._ZN18ArduinoJson6201_F113TextFormatterINS_6WriterINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEvEEE12writeIntegerIyEENS_9enable_ifIXsrNS_11is_unsignedIT_EE5valueEvE4typeESD_],0,72
[section .xt.prop._ZN18ArduinoJson6201_F115variantCopyFromEPNS_11VariantDataEPKS0_PNS_10MemoryPoolE],0,72
[section .xt.prop._ZN18ArduinoJson6201_F117variantAddElementEPNS_11VariantDataEPNS_10MemoryPoolE],0,72
[section .xt.prop._ZN18ArduinoJson6201_F117variantGetElementEPKNS_11VariantDataEj],0,72
[section .xt.prop._ZN18ArduinoJson6201_F15Utf169Codepoint6appendEt],0,72
[section .xt.prop._ZN18ArduinoJson6201_F19serializeINS_14JsonSerializerEEENS_9enable_ifIXsrT_INS_18StaticStringWriterEE12producesTextEjE4typeENS_16JsonVariantConstEPvj],0,72
[section .xt.prop._ZN18ArduinoJson6201_F1orERKNS_11MemberProxyINS_10JsonObjectEPKcEES3_],0,72
[section .xt.prop._ZN3nvs4Lock4initEv],0,72
[section .xt.prop._ZN6String6setLenEi],0,72
[section .xt.prop._ZN9MicroOcpp10MeterStoreD2Ev],0,72
[section .xt.prop._ZN9MicroOcpp24ArduinoFilesystemAdapter4statEPKcPj],0,72
[section .xt.prop._ZN9__gnu_cxx13__scoped_lockD2Ev],0,72
[section .xt.prop._ZNKSt6vectorIPN9MicroOcpp13ConfigurationESaIS2_EE12_M_check_lenEjPKc],0,72
[section .xt.prop._ZNKSt6vectorISt10shared_ptrIN9MicroOcpp13ConfigurationEESaIS3_EE12_M_check_lenEjPKc],0,72
[section .xt.prop._ZNKSt6vectorISt10shared_ptrIN9MicroOcpp17VariableContainerEESaIS3_EE12_M_check_lenEjPKc],0,72
[section .xt.prop._ZNKSt6vectorIiSaIiEE12_M_check_lenEjPKc],0,72
[section .xt.prop._ZNKSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEE5rfindEcj],0,72
[section .xt.prop._ZNSt12__shared_ptrIN9MicroOcpp7Ocpp20111TransactionELN9__gnu_cxx12_Lock_policyE2EEaSERKS5_],0,72
[section .xt.prop._ZNSt6vectorI20GetCertificateIdTypeSaIS0_EE17_M_realloc_insertIJS0_EEEvN9__gnu_cxx17__normal_iteratorIPS0_S2_EEDpOT_],0,72
[section .xt.prop._ZNSt6vectorIN9MicroOcpp20CertificateChainHashESaIS1_EE17_M_realloc_insertIJEEEvN9__gnu_cxx17__normal_iteratorIPS1_S3_EEDpOT_],0,72
[section .xt.prop._ZNSt6vectorIPN9MicroOcpp22ConfigurationContainerESaIS2_EE17_M_realloc_insertIJS2_EEEvN9__gnu_cxx17__normal_iteratorIPS2_S4_EEDpOT_],0,72
[section .xt.prop._ZNSt6vectorIPN9MicroOcpp8VariableESaIS2_EE17_M_realloc_insertIJRKS2_EEEvN9__gnu_cxx17__normal_iteratorIPS2_S4_EEDpOT_],0,72
[section .xt.prop._ZNSt6vectorIPcSaIS0_EE17_M_realloc_insertIJS0_EEEvN9__gnu_cxx17__normal_iteratorIPS0_S2_EEDpOT_],0,72
[section .xt.prop._ZNSt6vectorISt8weak_ptrIN9MicroOcpp11TransactionEESaIS3_EE8_M_eraseEN9__gnu_cxx17__normal_iteratorIPS3_S5_EE],0,72
[section .xt.prop._ZNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEE7_S_moveEPcPKcj],0,72
[section .xt.prop._ZNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEE9_M_mutateEjjPKcj],0,72
[section .xt.prop._ZSt11make_sharedI11VFSFileImplJP7VFSImplRPKcS5_EESt10shared_ptrIT_EDpOT0_],0,72
_ZTVSt11logic_error,20,72
_ZTIN9__gnu_cxx24__concurrence_lock_errorE,12,71
_ZTVN9MicroOcpp20VolatileRequestQueueE,16,71
_ZThn4_N9MicroOcpp18FtpTransferMbedTLSD0Ev,12,71
_ZThn4_N9MicroOcpp18FtpTransferMbedTLSD1Ev,12,71
spi_flash_hal_supports_direct_read,20,71
_ZTVN9MicroOcpp17MeteringConnectorE,16,68
_ZTISt12out_of_range,12,65
_ZTSSt17bad_function_call,22,64
_ZTVN3nvs19NVSPartitionManagerE,16,64
_ZTVN9MicroOcpp12PreBootQueueE,16,63
[section .xt.prop._ZN14VariableStringI18VariableSingleDataE9getStringEN9MicroOcpp8Variable13AttributeTypeE],0,60
[section .xt.prop._ZN14intrusive_listIN3nvs4PageEE5clearEv],0,60
[section .xt.prop._ZN14intrusive_listIN3nvs4PageEE9push_backEPS1_],0,60
[section .xt.prop._ZN14intrusive_listIN3nvs7Storage14NamespaceEntryEE9push_backEPS2_],0,60
[section .xt.prop._ZN16VariableFullDataIPcE3getEN9MicroOcpp8Variable13AttributeTypeE],0,60
[section .xt.prop._ZN16VariableFullDataIbE3getEN9MicroOcpp8Variable13AttributeTypeE],0,60
[section .xt.prop._ZN16VariableFullDataIiE3getEN9MicroOcpp8Variable13AttributeTypeE],0,60
[section .xt.prop._ZN18ArduinoJson6201_F111VariantData10addElementEPNS_10MemoryPoolE],0,60
[section .xt.prop._ZN18ArduinoJson6201_F112StringCopier6appendEc],0,60
[section .xt.prop._ZN18ArduinoJson6201_F113serializeJsonINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEEEjNS_16JsonVariantConstERT_],0,60
[section .xt.prop._ZN18ArduinoJson6201_F116JsonDeserializerINS_13BoundedReaderIPKcvEENS_12StringCopierEE22canBeInNonQuotedStringEc],0,60
[section .xt.prop._ZN18ArduinoJson6201_F117CountingDecoratorINS_18StaticStringWriterEE5writeEPKhj],0,60
[section .xt.prop._ZN18ArduinoJson6201_F121variantGetOrAddMemberINS_19StaticStringAdapterEEEPNS_11VariantDataES3_T_PNS_10MemoryPoolE],0,60
[section .xt.prop._ZN18ArduinoJson6201_F18slotSizeEPKNS_11VariantSlotE],0,60
[section .xt.prop._ZN18ArduinoJson6201_F19ConverterIPKcvE6toJsonES2_NS_11JsonVariantE$isra$70],0,60
[section .xt.prop._ZN18ArduinoJson6201_F19ConverterIPKcvE8fromJsonENS_16JsonVariantConstE],0,60
[section .xt.prop._ZN3nvs4ItemC2EhNS_8ItemTypeEhPKch],0,60
[section .xt.prop._ZN9MicroOcpp17MsgBufferExceeded15getErrorDetailsEv],0,60
[section .xt.prop._ZN9MicroOcpp18TransactionServiceD2Ev],0,60
[section .xt.prop._ZN9MicroOcpp27ConfigurationContainerFlash21configurationsUpdatedEv],0,60
[section .xt.prop._ZN9MicroOcpp27SampledValueSamplerConcreteIfNS_24SampledValueDeSerializerIfEEE9takeValueE14ReadingContext],0,60
[section .xt.prop._ZN9MicroOcpp27SampledValueSamplerConcreteIiNS_24SampledValueDeSerializerIiEEE9takeValueE14ReadingContext],0,60
[section .xt.prop._ZN9MicroOcpp30ConfigurationContainerVolatileD2Ev],0,60
[section .xt.prop._ZN9MicroOcpp6Ocpp1616GetConfigurationD2Ev],0,60
[section .xt.prop._ZN9MicroOcpp7Ocpp20116TransactionEventD2Ev],0,60
[section .xt.prop._ZN9MicroOcpp7Ocpp20123RequestStartTransactionD2Ev],0,60
[section .xt.prop._ZN9MicroOcpp7Ocpp20126GetInstalledCertificateIdsD2Ev],0,60
[section .xt.prop._ZNK18ArduinoJson6201_F19JsonArray3addEv],0,60
[section .xt.prop._ZNK6String10startsWithEPKc],0,60
[section .xt.prop._ZNK6String3lenEv],0,60
[section .xt.prop._ZNK6String8endsWithEPKc],0,60
[section .xt.prop._ZNKSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEE8_M_checkEjPKc],0,60
[section .xt.prop._ZNSs7_M_copyEPcPKcj],0,60
[section .xt.prop._ZNSt10unique_ptrIN9MicroOcpp16TransactionStoreESt14default_deleteIS1_EED2Ev],0,60
[section .xt.prop._ZNSt10unique_ptrIN9MicroOcpp18ReservationServiceESt14default_deleteIS1_EED2Ev],0,60
[section .xt.prop._ZNSt11char_traitsIcE4findEPKcjRS1_],0,60
[section .xt.prop._ZNSt12_Destroy_auxILb0EE9__destroyIPN9MicroOcpp17AuthorizationDataEEEvT_S5_],0,60
[section .xt.prop._ZNSt12_Destroy_auxILb0EE9__destroyIPN9MicroOcpp18TransactionService4EvseEEEvT_S6_],0,60
[section .xt.prop._ZNSt12_Destroy_auxILb0EE9__destroyIPN9MicroOcpp20CertificateChainHashEEEvT_S5_],0,60
[section .xt.prop._ZNSt12_Destroy_auxILb0EE9__destroyIPN9MicroOcpp22SmartChargingConnectorEEEvT_S5_],0,60
[section .xt.prop._ZNSt12_Destroy_auxILb0EE9__destroyIPN9MicroOcpp7Ocpp20112ResetService4EvseEEEvT_S7_],0,60
[section .xt.prop._ZNSt12_Destroy_auxILb0EE9__destroyIPN9MicroOcpp7Ocpp20115GetVariableDataEEEvT_S6_],0,60
[section .xt.prop._ZNSt12_Destroy_auxILb0EE9__destroyIPN9MicroOcpp7Ocpp20115SetVariableDataEEEvT_S6_],0,60
[section .xt.prop._ZNSt12_Destroy_auxILb0EE9__destroyIPN9MicroOcpp7Ocpp20117SampledValueInputEEEvT_S6_],0,60
[section .xt.prop._ZNSt12_Destroy_auxILb0EE9__destroyIPNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEEEvT_S9_],0,60
[section .xt.prop._ZNSt12_Destroy_auxILb0EE9__destroyIPSt10unique_ptrIN9MicroOcpp11ReservationESt14default_deleteIS4_EEEEvT_S9_],0,60
[section .xt.prop._ZNSt12_Destroy_auxILb0EE9__destroyIPSt10unique_ptrIN9MicroOcpp17MeteringConnectorESt14default_deleteIS4_EEEEvT_S9_],0,60
[section .xt.prop._ZNSt12_Destroy_auxILb0EE9__destroyIPSt10unique_ptrIN9MicroOcpp19SampledValueSamplerESt14default_deleteIS4_EEEEvT_S9_],0,60
[section .xt.prop._ZNSt12_Destroy_auxILb0EE9__destroyIPSt10unique_ptrIN9MicroOcpp8VariableESt14default_deleteIS4_EEEEvT_S9_],0,60
[section .xt.prop._ZNSt12_Destroy_auxILb0EE9__destroyIPSt10unique_ptrIN9MicroOcpp9ConnectorESt14default_deleteIS4_EEEEvT_S9_],0,60
[section .xt.prop._ZNSt12__shared_ptrIN9MicroOcpp11TransactionELN9__gnu_cxx12_Lock_policyE2EEaSERKS4_],0,60
[section .xt.prop._ZNSt12__shared_ptrIN9MicroOcpp7Ocpp20120TransactionEventDataELN9__gnu_cxx12_Lock_policyE2EEC2ISaIS2_EJRSt10shared_ptrINS1_11TransactionEEjEEESt20_Sp_alloc_shared_tagIT_EDpOT0_],0,60
[section .xt.prop._ZNSt14_Function_base13_Base_managerIPFPKcvEE10_M_managerERSt9_Any_dataRKS6_St18_Manager_operation],0,60
[section .xt.prop._ZNSt14_Function_base13_Base_managerIPFbvEE10_M_managerERSt9_Any_dataRKS4_St18_Manager_operation],0,60
[section .xt.prop._ZNSt14_Function_base13_Base_managerIPFfvEE10_M_managerERSt9_Any_dataRKS4_St18_Manager_operation],0,60
[section .xt.prop._ZNSt14_Function_base13_Base_managerIPFivEE10_M_managerERSt9_Any_dataRKS4_St18_Manager_operation],0,60
[section .xt.prop._ZNSt14_Function_base13_Base_managerIPFvfEE10_M_managerERSt9_Any_dataRKS4_St18_Manager_operation],0,60
[section .xt.prop._ZNSt14_Function_base13_Base_managerIPFvffiEE10_M_managerERSt9_Any_dataRKS4_St18_Manager_operation],0,60
[section .xt.prop._ZNSt14__shared_countILN9__gnu_cxx12_Lock_policyE2EED2Ev],0,60
[section .xt.prop._ZNSt16_Sp_counted_baseILN9__gnu_cxx12_Lock_policyE2EE10_M_releaseEv],0,60
[section .xt.prop._ZNSt16_Sp_counted_baseILN9__gnu_cxx12_Lock_policyE2EE15_M_weak_releaseEv],0,60
[section .xt.prop._ZNSt18_Bit_iterator_base10_M_bump_upEv],0,60
[section .xt.prop._ZNSt18_Bit_iterator_base7_M_incrEi],0,60
[section .xt.prop._ZNSt23_Sp_counted_ptr_inplaceIN9MicroOcpp20TransactionMeterDataESaIS1_ELN9__gnu_cxx12_Lock_policyE2EE10_M_disposeEv],0,60
[section .xt.prop._ZNSt5arrayISt10unique_ptrIN9MicroOcpp15ChargingProfileESt14default_deleteIS2_EELj9EED2Ev],0,60
[section .xt.prop._ZNSt6vectorI20GetCertificateIdTypeSaIS0_EE12emplace_backIJS0_EEEvDpOT_],0,60
[section .xt.prop._ZNSt6vectorIN9MicroOcpp16OperationCreatorESaIS1_EED2Ev],0,60
[section .xt.prop._ZNSt6vectorIN9MicroOcpp17AuthorizationDataESaIS1_EE12emplace_backIJEEEvDpOT_],0,60
[section .xt.prop._ZNSt6vectorIN9MicroOcpp9ValidatorESaIS1_EED2Ev],0,60
[section .xt.prop._ZNSt6vectorISt10shared_ptrIN9MicroOcpp22ConfigurationContainerEESaIS3_EE9push_backERKS3_],0,60
[section .xt.prop._ZNSt6vectorISt10shared_ptrIN9MicroOcpp22ConfigurationContainerEESaIS3_EED2Ev],0,60
[section .xt.prop._ZNSt6vectorISt10unique_ptrIN18ArduinoJson6201_F117BasicJsonDocumentINS1_16DefaultAllocatorEEESt14default_deleteIS4_EESaIS7_EED2Ev],0,60
[section .xt.prop._ZNSt6vectorISt10unique_ptrIN9MicroOcpp10MeterValueESt14default_deleteIS2_EESaIS5_EE12emplace_backIJS5_EEEvDpOT_],0,60
[section .xt.prop._ZNSt6vectorISt10unique_ptrIN9MicroOcpp10MeterValueESt14default_deleteIS2_EESaIS5_EE8_M_eraseEN9__gnu_cxx17__normal_iteratorIPS5_S7_EE],0,60
[section .xt.prop._ZNSt6vectorISt10unique_ptrIN9MicroOcpp11ReservationESt14default_deleteIS2_EESaIS5_EE17_M_realloc_insertIJPS2_EEEvN9__gnu_cxx17__normal_iteratorIPS5_S7_EEDpOT_],0,60
[section .xt.prop._ZNSt6vectorISt10unique_ptrIN9MicroOcpp12SampledValueESt14default_deleteIS2_EESaIS5_EE12emplace_backIJS5_EEEvDpOT_],0,60
[section .xt.prop._ZNSt6vectorISt10unique_ptrIN9MicroOcpp12SampledValueESt14default_deleteIS2_EESaIS5_EED2Ev],0,60
[section .xt.prop._ZNSt6vectorISt10unique_ptrIN9MicroOcpp17MeteringConnectorESt14default_deleteIS2_EESaIS5_EE17_M_realloc_insertIJPS2_EEEvN9__gnu_cxx17__normal_iteratorIPS5_S7_EEDpOT_],0,60
[section .xt.prop._ZNSt6vectorISt10unique_ptrIN9MicroOcpp25ConnectorTransactionStoreESt14default_deleteIS2_EESaIS5_EED2Ev],0,60
[section .xt.prop._ZNSt6vectorISt10unique_ptrIN9MicroOcpp7Ocpp20110MeterValueESt14default_deleteIS3_EESaIS6_EE12emplace_backIJS6_EEEvDpOT_],0,60
[section .xt.prop._ZNSt6vectorISt10unique_ptrIN9MicroOcpp7Ocpp20110MeterValueESt14default_deleteIS3_EESaIS6_EED2Ev],0,60
[section .xt.prop._ZNSt6vectorISt8functionIFN9MicroOcpp9ErrorDataEvEESaIS4_EED2Ev],0,60
[section .xt.prop._ZNSt6vectorISt8weak_ptrIN9MicroOcpp11TransactionEESaIS3_EE12emplace_backIJS3_EEEvDpOT_],0,60
[section .xt.prop._ZNSt6vectorIbSaIbEE6resizeEjb],0,60
[section .xt.prop._ZNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEE7_S_copyEPcPKcj],0,60
[section .xt.prop._ZNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEE9_M_appendEPKcj],0,60
[section .xt.prop._ZNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEC2EOS4_],0,60
[section .xt.prop._ZNSt8functionIFN9MicroOcpp18InstallationStatusEvEEaSERKS3_],0,60
[section .xt.prop._ZNSt8functionIFN9MicroOcpp9ErrorDataEvEEC2ERKS3_],0,60
[section .xt.prop._ZNSt8functionIFPKcvEEC2ERKS3_],0,60
[section .xt.prop._ZNSt8functionIFPN9MicroOcpp9OperationEvEEC2ERKS4_],0,60
[section .xt.prop._ZNSt8functionIFb9ResetTypeEEC2ERKS2_],0,60
[section .xt.prop._ZNSt8functionIFbPKcEEC2ERKS3_],0,60
[section .xt.prop._ZNSt8functionIFbPKcEEaSERKS3_],0,60
[section .xt.prop._ZNSt8functionIFbbEEC2ERKS1_],0,60
[section .xt.prop._ZNSt8functionIFbiEEC2ERKS1_],0,60
[section .xt.prop._ZNSt8functionIFbvEEC2ERKS1_],0,60
[section .xt.prop._ZNSt8functionIFbvEEaSERKS1_],0,60
[section .xt.prop._ZNSt8functionIFd14ReadingContextEEC2ERKS2_],0,60
[section .xt.prop._ZNSt8functionIFfvEEC2ERKS1_],0,60
