compileunits,vmsize,filesize
[section .xt.prop._ZNSs12_S_constructIPKcEEPcT_S3_RKSaIcESt20forward_iterator_tag],0,84
[section .xt.prop._ZNSt6vectorISt10unique_ptrIN9MicroOcpp10MeterValueESt14default_deleteIS2_EESaIS5_EED2Ev],0,84
[section .xt.prop._ZNSt6vectorISt8weak_ptrIN9MicroOcpp11TransactionEESaIS3_EE17_M_realloc_insertIJS3_EEEvN9__gnu_cxx17__normal_iteratorIPS3_S5_EEDpOT_],0,84
[section .xt.prop._ZNSt6vectorISt8weak_ptrIN9MicroOcpp20TransactionMeterDataEESaIS3_EE17_M_realloc_insertIJS3_EEEvN9__gnu_cxx17__normal_iteratorIPS3_S5_EEDpOT_],0,84
[section .xt.prop._ZNSt6vectorISt8weak_ptrIN9MicroOcpp20TransactionMeterDataEESaIS3_EE8_M_eraseEN9__gnu_cxx17__normal_iteratorIPS3_S5_EES9_],0,84
[section .xt.prop._ZNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEE7reserveEj],0,84
[section .xt.prop._ZNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEE9_M_createERjj],0,84
[section .xt.prop._ZSt4fillSt13_Bit_iteratorS_RKb],0,84
_ZTVN9__gnu_cxx26__concurrence_unlock_errorE,20,81
_ZTVN9__gnu_cxx24__concurrence_lock_errorE,20,79
_ZTVN9MicroOcpp19SampledValueSamplerE,24,78
_ZTVSt17bad_function_call,36,78
_ZTSSt9bad_alloc,16,76
_ZTV12LittleFSImpl,40,75
_ZThn4_N9MicroOcpp18FtpTransferMbedTLS4loopEv,12,74
_ZTIN9__gnu_cxx26__concurrence_unlock_errorE,12,73
[section .xt.prop._ZN18ArduinoJson6201_F111VariantData14getOrAddMemberINS_19StaticStringAdapterEEEPS0_T_PNS_10MemoryPoolE],0,72
[section .xt.prop._ZN18ArduinoJson6201_F113TextFormatterINS_6WriterIN9MicroOcpp22ArduinoJsonFileAdapterEvEEE12writeIntegerIyEENS_9enable_ifIXsrNS_11is_unsignedIT_EE5valueEvE4typeES9_],0,72
[section .xt.prop._ZN18ArduinoJson6201_F113TextFormatterINS_6WriterINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEvEEE12writeIntegerIyEENS_9enable_ifIXsrNS_11is_unsignedIT_EE5valueEvE4typeESD_],0,72
[section .xt.prop._ZN18ArduinoJson6201_F117variantAddElementEPNS_11VariantDataEPNS_10MemoryPoolE],0,72
[section .xt.prop._ZN18ArduinoJson6201_F117variantGetElementEPKNS_11VariantDataEj],0,72
[section .xt.prop._ZN18ArduinoJson6201_F15Utf169Codepoint6appendEt],0,72
[section .xt.prop._ZN18ArduinoJson6201_F19serializeINS_14JsonSerializerEEENS_9enable_ifIXsrT_INS_18StaticStringWriterEE12producesTextEjE4typeENS_16JsonVariantConstEPvj],0,72
[section .xt.prop._ZN18ArduinoJson6201_F1orERKNS_11MemberProxyINS_10JsonObjectEPKcEES3_],0,72
[section .xt.prop._ZN3nvs4Lock4initEv],0,72
[section .xt.prop._ZN6String6setLenEi],0,72
[section .xt.prop._ZN9MicroOcpp10MeterStoreD2Ev],0,72
[section .xt.prop._ZN9MicroOcpp24ArduinoFilesystemAdapter4statEPKcPj],0,72
[section .xt.prop._ZN9__gnu_cxx13__scoped_lockD2Ev],0,72
[section .xt.prop._ZNKSt6vectorIPN9MicroOcpp13ConfigurationESaIS2_EE12_M_check_lenEjPKc],0,72
[section .xt.prop._ZNKSt6vectorISt10shared_ptrIN9MicroOcpp13ConfigurationEESaIS3_EE12_M_check_lenEjPKc],0,72
[section .xt.prop._ZNKSt6vectorIiSaIiEE12_M_check_lenEjPKc],0,72
[section .xt.prop._ZNKSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEE5rfindEcj],0,72
[section .xt.prop._ZNSt6vectorI20GetCertificateIdTypeSaIS0_EE17_M_realloc_insertIJS0_EEEvN9__gnu_cxx17__normal_iteratorIPS0_S2_EEDpOT_],0,72
[section .xt.prop._ZNSt6vectorIN9MicroOcpp20CertificateChainHashESaIS1_EE17_M_realloc_insertIJEEEvN9__gnu_cxx17__normal_iteratorIPS1_S3_EEDpOT_],0,72
[section .xt.prop._ZNSt6vectorIPKcSaIS1_EE17_M_realloc_insertIJS1_EEEvN9__gnu_cxx17__normal_iteratorIPS1_S3_EEDpOT_],0,72
[section .xt.prop._ZNSt6vectorIPN9MicroOcpp22ConfigurationContainerESaIS2_EE17_M_realloc_insertIJS2_EEEvN9__gnu_cxx17__normal_iteratorIPS2_S4_EEDpOT_],0,72
[section .xt.prop._ZNSt6vectorIPcSaIS0_EE17_M_realloc_insertIJS0_EEEvN9__gnu_cxx17__normal_iteratorIPS0_S2_EEDpOT_],0,72
[section .xt.prop._ZNSt6vectorISt8weak_ptrIN9MicroOcpp11TransactionEESaIS3_EE8_M_eraseEN9__gnu_cxx17__normal_iteratorIPS3_S5_EE],0,72
[section .xt.prop._ZNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEE7_S_moveEPcPKcj],0,72
[section .xt.prop._ZNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEE9_M_mutateEjjPKcj],0,72
[section .xt.prop._ZSt11make_sharedI11VFSFileImplJP7VFSImplRPKcS5_EESt10shared_ptrIT_EDpOT0_],0,72
_ZTVSt11logic_error,20,72
_ZTIN9__gnu_cxx24__concurrence_lock_errorE,12,71
_ZTVN9MicroOcpp20VolatileRequestQueueE,16,71
_ZThn4_N9MicroOcpp18FtpTransferMbedTLSD0Ev,12,71
_ZThn4_N9MicroOcpp18FtpTransferMbedTLSD1Ev,12,71
spi_flash_hal_supports_direct_read,20,71
_ZTVN9MicroOcpp17MeteringConnectorE,16,68
_ZTSSt17bad_function_call,22,64
_ZTVN3nvs19NVSPartitionManagerE,16,64
_ZTVN9MicroOcpp12PreBootQueueE,16,63
[section .xt.prop._ZN14intrusive_listIN3nvs4PageEE5clearEv],0,60
[section .xt.prop._ZN14intrusive_listIN3nvs4PageEE9push_backEPS1_],0,60
[section .xt.prop._ZN14intrusive_listIN3nvs7Storage14NamespaceEntryEE9push_backEPS2_],0,60
[section .xt.prop._ZN18ArduinoJson6201_F111VariantData10addElementEPNS_10MemoryPoolE],0,60
[section .xt.prop._ZN18ArduinoJson6201_F112StringCopier6appendEc],0,60
[section .xt.prop._ZN18ArduinoJson6201_F113serializeJsonINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEEEjNS_16JsonVariantConstERT_],0,60
[section .xt.prop._ZN18ArduinoJson6201_F117CountingDecoratorINS_18StaticStringWriterEE5writeEPKhj],0,60
[section .xt.prop._ZN18ArduinoJson6201_F121variantGetOrAddMemberINS_19StaticStringAdapterEEEPNS_11VariantDataES3_T_PNS_10MemoryPoolE],0,60
[section .xt.prop._ZN18ArduinoJson6201_F18slotSizeEPKNS_11VariantSlotE],0,60
[section .xt.prop._ZN18ArduinoJson6201_F19ConverterIPKcvE6toJsonES2_NS_11JsonVariantE$isra$70],0,60
[section .xt.prop._ZN18ArduinoJson6201_F19ConverterIPKcvE8fromJsonENS_16JsonVariantConstE],0,60
[section .xt.prop._ZN18ArduinoJson6201_F1orERKNS_11MemberProxyINS0_INS_10JsonObjectEPKcEES3_EES3_],0,60
[section .xt.prop._ZN3nvs4ItemC2EhNS_8ItemTypeEhPKch],0,60
[section .xt.prop._ZN9MicroOcpp17MsgBufferExceeded15getErrorDetailsEv],0,60
[section .xt.prop._ZN9MicroOcpp27ConfigurationContainerFlash21configurationsUpdatedEv],0,60
[section .xt.prop._ZN9MicroOcpp27SampledValueSamplerConcreteIfNS_24SampledValueDeSerializerIfEEE9takeValueE14ReadingContext],0,60
[section .xt.prop._ZN9MicroOcpp27SampledValueSamplerConcreteIiNS_24SampledValueDeSerializerIiEEE9takeValueE14ReadingContext],0,60
[section .xt.prop._ZN9MicroOcpp30ConfigurationContainerVolatileD2Ev],0,60
[section .xt.prop._ZN9MicroOcpp6Ocpp1616GetConfigurationD2Ev],0,60
[section .xt.prop._ZN9MicroOcpp7Ocpp20126GetInstalledCertificateIdsD2Ev],0,60
[section .xt.prop._ZNK18ArduinoJson6201_F19JsonArray3addEv],0,60
[section .xt.prop._ZNK6String10startsWithEPKc],0,60
[section .xt.prop._ZNK6String3lenEv],0,60
[section .xt.prop._ZNK6String8endsWithEPKc],0,60
[section .xt.prop._ZNKSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEE8_M_checkEjPKc],0,60
[section .xt.prop._ZNSs7_M_copyEPcPKcj],0,60
[section .xt.prop._ZNSt10unique_ptrIN9MicroOcpp16TransactionStoreESt14default_deleteIS1_EED2Ev],0,60
[section .xt.prop._ZNSt10unique_ptrIN9MicroOcpp18ReservationServiceESt14default_deleteIS1_EED2Ev],0,60
[section .xt.prop._ZNSt11char_traitsIcE4findEPKcjRS1_],0,60
[section .xt.prop._ZNSt12_Destroy_auxILb0EE9__destroyIPN9MicroOcpp17AuthorizationDataEEEvT_S5_],0,60
[section .xt.prop._ZNSt12_Destroy_auxILb0EE9__destroyIPN9MicroOcpp20CertificateChainHashEEEvT_S5_],0,60
[section .xt.prop._ZNSt12_Destroy_auxILb0EE9__destroyIPN9MicroOcpp22SmartChargingConnectorEEEvT_S5_],0,60
[section .xt.prop._ZNSt12_Destroy_auxILb0EE9__destroyIPNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEEEvT_S9_],0,60
[section .xt.prop._ZNSt12_Destroy_auxILb0EE9__destroyIPSt10unique_ptrIN9MicroOcpp11ReservationESt14default_deleteIS4_EEEEvT_S9_],0,60
[section .xt.prop._ZNSt12_Destroy_auxILb0EE9__destroyIPSt10unique_ptrIN9MicroOcpp17MeteringConnectorESt14default_deleteIS4_EEEEvT_S9_],0,60
[section .xt.prop._ZNSt12_Destroy_auxILb0EE9__destroyIPSt10unique_ptrIN9MicroOcpp19SampledValueSamplerESt14default_deleteIS4_EEEEvT_S9_],0,60
[section .xt.prop._ZNSt12_Destroy_auxILb0EE9__destroyIPSt10unique_ptrIN9MicroOcpp9ConnectorESt14default_deleteIS4_EEEEvT_S9_],0,60
[section .xt.prop._ZNSt12__shared_ptrIN9MicroOcpp11TransactionELN9__gnu_cxx12_Lock_policyE2EEaSERKS4_],0,60
[section .xt.prop._ZNSt14_Function_base13_Base_managerIPFPKcvEE10_M_managerERSt9_Any_dataRKS6_St18_Manager_operation],0,60
[section .xt.prop._ZNSt14_Function_base13_Base_managerIPFbvEE10_M_managerERSt9_Any_dataRKS4_St18_Manager_operation],0,60
[section .xt.prop._ZNSt14_Function_base13_Base_managerIPFfvEE10_M_managerERSt9_Any_dataRKS4_St18_Manager_operation],0,60
[section .xt.prop._ZNSt14_Function_base13_Base_managerIPFivEE10_M_managerERSt9_Any_dataRKS4_St18_Manager_operation],0,60
[section .xt.prop._ZNSt14_Function_base13_Base_managerIPFvfEE10_M_managerERSt9_Any_dataRKS4_St18_Manager_operation],0,60
[section .xt.prop._ZNSt14_Function_base13_Base_managerIPFvffiEE10_M_managerERSt9_Any_dataRKS4_St18_Manager_operation],0,60
[section .xt.prop._ZNSt14__shared_countILN9__gnu_cxx12_Lock_policyE2EED2Ev],0,60
[section .xt.prop._ZNSt16_Sp_counted_baseILN9__gnu_cxx12_Lock_policyE2EE10_M_releaseEv],0,60
[section .xt.prop._ZNSt16_Sp_counted_baseILN9__gnu_cxx12_Lock_policyE2EE15_M_weak_releaseEv],0,60
[section .xt.prop._ZNSt18_Bit_iterator_base10_M_bump_upEv],0,60
[section .xt.prop._ZNSt18_Bit_iterator_base7_M_incrEi],0,60
[section .xt.prop._ZNSt23_Sp_counted_ptr_inplaceIN9MicroOcpp20TransactionMeterDataESaIS1_ELN9__gnu_cxx12_Lock_policyE2EE10_M_disposeEv],0,60
[section .xt.prop._ZNSt5arrayISt10unique_ptrIN9MicroOcpp15ChargingProfileESt14default_deleteIS2_EELj9EED2Ev],0,60
[section .xt.prop._ZNSt6vectorI20GetCertificateIdTypeSaIS0_EE12emplace_backIJS0_EEEvDpOT_],0,60
[section .xt.prop._ZNSt6vectorIN9MicroOcpp16OperationCreatorESaIS1_EED2Ev],0,60
[section .xt.prop._ZNSt6vectorIN9MicroOcpp17AuthorizationDataESaIS1_EE12emplace_backIJEEEvDpOT_],0,60
[section .xt.prop._ZNSt6vectorIN9MicroOcpp9ValidatorESaIS1_EED2Ev],0,60
[section .xt.prop._ZNSt6vectorISt10shared_ptrIN9MicroOcpp22ConfigurationContainerEESaIS3_EE9push_backERKS3_],0,60
[section .xt.prop._ZNSt6vectorISt10shared_ptrIN9MicroOcpp22ConfigurationContainerEESaIS3_EED2Ev],0,60
[section .xt.prop._ZNSt6vectorISt10unique_ptrIN18ArduinoJson6201_F117BasicJsonDocumentINS1_16DefaultAllocatorEEESt14default_deleteIS4_EESaIS7_EED2Ev],0,60
[section .xt.prop._ZNSt6vectorISt10unique_ptrIN9MicroOcpp10MeterValueESt14default_deleteIS2_EESaIS5_EE12emplace_backIJS5_EEEvDpOT_],0,60
[section .xt.prop._ZNSt6vectorISt10unique_ptrIN9MicroOcpp10MeterValueESt14default_deleteIS2_EESaIS5_EE8_M_eraseEN9__gnu_cxx17__normal_iteratorIPS5_S7_EE],0,60
[section .xt.prop._ZNSt6vectorISt10unique_ptrIN9MicroOcpp11ReservationESt14default_deleteIS2_EESaIS5_EE17_M_realloc_insertIJPS2_EEEvN9__gnu_cxx17__normal_iteratorIPS5_S7_EEDpOT_],0,60
[section .xt.prop._ZNSt6vectorISt10unique_ptrIN9MicroOcpp12SampledValueESt14default_deleteIS2_EESaIS5_EE12emplace_backIJS5_EEEvDpOT_],0,60
[section .xt.prop._ZNSt6vectorISt10unique_ptrIN9MicroOcpp12SampledValueESt14default_deleteIS2_EESaIS5_EED2Ev],0,60
[section .xt.prop._ZNSt6vectorISt10unique_ptrIN9MicroOcpp17MeteringConnectorESt14default_deleteIS2_EESaIS5_EE17_M_realloc_insertIJPS2_EEEvN9__gnu_cxx17__normal_iteratorIPS5_S7_EEDpOT_],0,60
[section .xt.prop._ZNSt6vectorISt10unique_ptrIN9MicroOcpp25ConnectorTransactionStoreESt14default_deleteIS2_EESaIS5_EED2Ev],0,60
[section .xt.prop._ZNSt6vectorISt8functionIFN9MicroOcpp9ErrorDataEvEESaIS4_EED2Ev],0,60
[section .xt.prop._ZNSt6vectorISt8weak_ptrIN9MicroOcpp11TransactionEESaIS3_EE12emplace_backIJS3_EEEvDpOT_],0,60
[section .xt.prop._ZNSt6vectorIbSaIbEE6resizeEjb],0,60
[section .xt.prop._ZNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEE7_S_copyEPcPKcj],0,60
[section .xt.prop._ZNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEE9_M_appendEPKcj],0,60
[section .xt.prop._ZNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEC2EOS4_],0,60
[section .xt.prop._ZNSt8functionIF21UnlockConnectorResultvEEC2ERKS2_],0,60
[section .xt.prop._ZNSt8functionIFN9MicroOcpp18InstallationStatusEvEEaSERKS3_],0,60
[section .xt.prop._ZNSt8functionIFN9MicroOcpp9ErrorDataEvEEC2ERKS3_],0,60
[section .xt.prop._ZNSt8functionIFPKcvEEC2ERKS3_],0,60
[section .xt.prop._ZNSt8functionIFPN9MicroOcpp9OperationEvEEC2ERKS4_],0,60
[section .xt.prop._ZNSt8functionIFbPKcEEC2ERKS3_],0,60
[section .xt.prop._ZNSt8functionIFbPKcEEaSERKS3_],0,60
[section .xt.prop._ZNSt8functionIFbbEEC2ERKS1_],0,60
[section .xt.prop._ZNSt8functionIFbvEEC2ERKS1_],0,60
[section .xt.prop._ZNSt8functionIFbvEEaSERKS1_],0,60
[section .xt.prop._ZNSt8functionIFfvEEC2ERKS1_],0,60
[section .xt.prop._ZNSt8functionIFivEEC2ERKS1_],0,60
[section .xt.prop._ZNSt8functionIFjPKhjEEC2ERKS3_],0,60
[section .xt.prop._ZNSt8functionIFjPcjEEC2ERKS2_],0,60
[section .xt.prop._ZNSt8functionIFjPhjEEC2ERKS2_],0,60
[section .xt.prop._ZNSt8functionIFv17MO_FtpCloseReasonEEC2ERKS2_],0,60
[section .xt.prop._ZNSt8functionIFvN18ArduinoJson6201_F110JsonObjectEEEC2ERKS3_],0,60
[section .xt.prop._ZNSt8functionIFvbEEC2ERKS1_],0,60
[section .xt.prop._ZNSt8functionIFvfEEC2ERKS1_],0,60
[section .xt.prop._ZNSt8functionIFvffiEEC2ERKS1_],0,60
[section .xt.prop._ZNSt8functionIFvvEEC2ERKS1_],0,60
[section .xt.prop._ZNSt8functionIFvvEEaSERKS1_],0,60
[section .xt.prop._ZSt22__uninitialized_copy_aISt13move_iteratorIPN9MicroOcpp16OperationCreatorEES3_S2_ET0_T_S6_S5_RSaIT1_E$isra$54],0,60
[section .xt.prop._ZSt34__uninitialized_move_if_noexcept_aIPN9MicroOcpp20CertificateChainHashES2_SaIS1_EET0_T_S5_S4_RT1_$isra$58],0,60
[section .xt.prop._ZSt34__uninitialized_move_if_noexcept_aIPN9MicroOcpp9ValidatorES2_SaIS1_EET0_T_S5_S4_RT1_$isra$87],0,60
[section .xt.prop._ZSt34__uninitialized_move_if_noexcept_aIPSt8functionIFN9MicroOcpp9ErrorDataEvEES5_SaIS4_EET0_T_S8_S7_RT1_$isra$126],0,60
[section .xt.prop._ZSt34__uninitialized_move_if_noexcept_aIPSt8weak_ptrIN9MicroOcpp11TransactionEES4_SaIS3_EET0_T_S7_S6_RT1_$isra$75],0,60
[section .xt.prop._ZSt34__uninitialized_move_if_noexcept_aIPSt8weak_ptrIN9MicroOcpp20TransactionMeterDataEES4_SaIS3_EET0_T_S7_S6_RT1_$isra$97],0,60
[section .xt.prop._ZSt4moveIN9__gnu_cxx17__normal_iteratorIPSt10shared_ptrIN9MicroOcpp13ConfigurationEESt6vectorIS5_SaIS5_EEEESA_ET0_T_SC_SB_],0,60
[section .xt.prop._ZSt4swapIN9MicroOcpp17AuthorizationDataEENSt9enable_ifIXsrSt6__and_IJSt6__not_ISt15__is_tuple_likeIT_EESt21is_move_constructibleIS6_ESt18is_move_assignableIS6_EEE5valueEvE4typeERS6_SG_],0,60
_ZTVN9MicroOcpp9ConnectorE,16,59
_ZTISt9exception,8,57
_ZTSSt12length_error,20,57
_ZTSSt12out_of_range,20,57
_ZTVSt12length_error,20,57
_ZTVSt12out_of_range,20,57
[section .xtensa.info],0,56
coex_schm_env,32,55
esp_aes_xts_setkey_dec,16,55
_ZTISt17bad_function_call,12,54
_ZTVSt9bad_alloc,20,53
coex_env,28,53
mbedtls_ct_size_mask,16,53
[ELF Header],0,52
mbedtls_x509_time_is_future,8,52
xPortcheckValidStackMem,12,52
_ZZ5setupvENUlvE10_4_FUNEv,8,51
_ZZ5setupvENUlvE11_4_FUNEv,8,51
_ZZ5setupvENUlvE12_4_FUNEv,8,51
_ZZ5setupvENUlfE3_4_FUNEf,8,50
_ZZ5setupvENUlvE5_4_FUNEv,8,50
_ZZ5setupvENUlvE6_4_FUNEv,8,50
_ZZ5setupvENUlvE9_4_FUNEv,8,50
_ZTISt12length_error,12,49
_ZTISt12out_of_range,12,49
newlib_include_heap_impl,8,49
[section .xt.prop._ZN18ArduinoJson6201_F111VariantSlot4nextEv],0,48
[section .xt.prop._ZN18ArduinoJson6201_F113TextFormatterINS_18StaticStringWriterEE8writeRawEPKc],0,48
[section .xt.prop._ZN18ArduinoJson6201_F113TextFormatterINS_6WriterIN9MicroOcpp22ArduinoJsonFileAdapterEvEEE8writeRawEPKc],0,48
[section .xt.prop._ZN18ArduinoJson6201_F113convertToJsonERKNS_12JsonDocumentENS_11JsonVariantE],0,48
[section .xt.prop._ZN18ArduinoJson6201_F116JsonDeserializerINS_13BoundedReaderIPKcvEENS_12StringCopierEE22canBeInNonQuotedStringEc],0,48
[section .xt.prop._ZN18ArduinoJson6201_F116JsonDeserializerINS_13BoundedReaderIPKcvEENS_12StringCopierEE3eatEc],0,48
[section .xt.prop._ZN18ArduinoJson6201_F116JsonDeserializerINS_13BoundedReaderIPcvEENS_11StringMoverEE22canBeInNonQuotedStringEc],0,48
[section .xt.prop._ZN18ArduinoJson6201_F116JsonDeserializerINS_13BoundedReaderIPcvEENS_11StringMoverEE3eatEc],0,48
[section .xt.prop._ZN18ArduinoJson6201_F116JsonDeserializerINS_6ReaderIN9MicroOcpp22ArduinoJsonFileAdapterEvEENS_12StringCopierEE22canBeInNonQuotedStringEc],0,48
[section .xt.prop._ZN18ArduinoJson6201_F116JsonDeserializerINS_6ReaderIN9MicroOcpp22ArduinoJsonFileAdapterEvEENS_12StringCopierEE3eatEc],0,48
[section .xt.prop._ZN18ArduinoJson6201_F116JsonDeserializerINS_6ReaderINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEvEENS_12StringCopierEE22canBeInNonQuotedStringEc],0,48
[section .xt.prop._ZN18ArduinoJson6201_F116JsonDeserializerINS_6ReaderINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEvEENS_12StringCopierEE3eatEc],0,48
[section .xt.prop._ZN18ArduinoJson6201_F116variantGetMemberINS_19StaticStringAdapterEEEPNS_11VariantDataEPKS2_T_],0,48
[section .xt.prop._ZN18ArduinoJson6201_F19ConverterIPKcvE9checkJsonENS_16JsonVariantConstE],0,48
[section .xt.prop._ZN2fs4FileC2ESt10shared_ptrINS_8FileImplEE],0,48
[section .xt.prop._ZN3nvs20isVariableLengthTypeENS_8ItemTypeE],0,48
[section .xt.prop._ZN9MicroOcpp11Transaction9isAbortedEv],0,48
[section .xt.prop._ZN9MicroOcpp11Transaction9isRunningEv],0,48
[section .xt.prop._ZN9MicroOcpp12ConfigString9getStringEv],0,48
[section .xt.prop._ZN9MicroOcpp14NotImplemented12getErrorCodeEv],0,48
[section .xt.prop._ZN9MicroOcpp16OperationCreatoraSEOS0_],0,48
[section .xt.prop._ZN9MicroOcpp17MsgBufferExceeded12getErrorCodeEv],0,48
[section .xt.prop._ZN9MicroOcpp17MsgBufferExceeded19getErrorDescriptionEv],0,48
[section .xt.prop._ZN9MicroOcpp18ArduinoFileAdapter5writeEPKcj],0,48
[section .xt.prop._ZN9MicroOcpp18ArduinoFileAdapterD2Ev],0,48
[section .xt.prop._ZN9MicroOcpp24ArduinoFilesystemAdapter6removeEPKc],0,48
[section .xt.prop._ZN9MicroOcpp24ArduinoFilesystemAdapterD2Ev],0,48
[section .xt.prop._ZN9MicroOcpp27SampledValueSamplerConcreteIfNS_24SampledValueDeSerializerIfEEE16deserializeValueEN18ArduinoJson6201_F110JsonObjectE],0,48
[section .xt.prop._ZN9MicroOcpp6Ocpp1614GetDiagnostics16getOperationTypeEv],0,48
[section .xt.prop._ZN9MicroOcpp6Ocpp1614UpdateFirmware16getOperationTypeEv],0,48
[section .xt.prop._ZN9MicroOcpp6Ocpp1626FirmwareStatusNotification16getOperationTypeEv],0,48
[section .xt.prop._ZN9MicroOcpp6Ocpp1629DiagnosticsStatusNotification16getOperationTypeEv],0,48
[section .xt.prop._ZN9MicroOcpp7Ocpp20117DeleteCertificate16getOperationTypeEv],0,48
[section .xt.prop._ZN9MicroOcpp7Ocpp20118InstallCertificate16getOperationTypeEv],0,48
[section .xt.prop._ZN9MicroOcpp7Ocpp20126GetInstalledCertificateIds16getOperationTypeEv],0,48
[section .xt.prop._ZN9MicroOcpp9Operation19getErrorDescriptionEv],0,48
[section .xt.prop._ZN9__gnu_cxx7__mutex4lockEv],0,48
[section .xt.prop._ZNK19CompressedEnumTableIN3nvs4Page10EntryStateELj2ELj126EE3getEjPS2_],0,48
[section .xt.prop._ZNK9__gnu_cxx24__concurrence_lock_error4whatEv],0,48
[section .xt.prop._ZNK9__gnu_cxx26__concurrence_unlock_error4whatEv],0,48
[section .xt.prop._ZNKSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEE11_M_disjunctEPKc],0,48
[section .xt.prop._ZNKSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEE15_M_check_lengthEjjPKc],0,48
[section .xt.prop._ZNKSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEE6substrEjj],0,48
[section .xt.prop._ZNKSt8functionIF21UnlockConnectorResultvEEclEv],0,48
[section .xt.prop._ZNKSt8functionIFN9MicroOcpp12UploadStatusEvEEclEv],0,48
[section .xt.prop._ZNKSt8functionIFN9MicroOcpp14DownloadStatusEvEEclEv],0,48
[section .xt.prop._ZNKSt8functionIFN9MicroOcpp18InstallationStatusEvEEclEv],0,48
[section .xt.prop._ZNKSt8functionIFN9MicroOcpp9ErrorDataEvEEclEv],0,48
[section .xt.prop._ZNKSt8functionIFbPKcEEclES1_],0,48
[section .xt.prop._ZNKSt8functionIFbvEEclEv],0,48
[section .xt.prop._ZNKSt8functionIFfvEEclEv],0,48
[section .xt.prop._ZNKSt8functionIFv17MO_FtpCloseReasonEEclES0_],0,48
[section .xt.prop._ZNKSt8functionIFvN18ArduinoJson6201_F110JsonObjectEEEclES1_],0,48
[section .xt.prop._ZNKSt8functionIFvfEEclEf],0,48
[section .xt.prop._ZNKSt8functionIFvjjEEclEjj],0,48
[section .xt.prop._ZNKSt8functionIFvvEEclEv],0,48
[section .xt.prop._ZNSs4_Rep10_M_disposeERKSaIcE],0,48
[section .xt.prop._ZNSs4_Rep26_M_set_length_and_sharableEj],0,48
[section .xt.prop._ZNSt11__copy_moveILb1ELb1ESt26random_access_iterator_tagE8__copy_mIPN9MicroOcpp13ConfigurationEEEPT_PKS6_S9_S7_],0,48
[section .xt.prop._ZNSt11__copy_moveILb1ELb1ESt26random_access_iterator_tagE8__copy_mIiEEPT_PKS3_S6_S4_],0,48
[section .xt.prop._ZNSt11char_traitsIcE4copyEPcPKcj],0,48
[section .xt.prop._ZNSt11char_traitsIcE7compareEPKcS2_j],0,48
[section .xt.prop._ZNSt12__shared_ptrIN9MicroOcpp11TransactionELN9__gnu_cxx12_Lock_policyE2EEC2ERKS4_],0,48
[section .xt.prop._ZNSt12__shared_ptrIN9MicroOcpp13ConfigurationELN9__gnu_cxx12_Lock_policyE2EEC2ERKS4_],0,48
[section .xt.prop._ZNSt12__shared_ptrIN9MicroOcpp17FilesystemAdapterELN9__gnu_cxx12_Lock_policyE2EEC2ERKS4_],0,48
[section .xt.prop._ZNSt12__shared_ptrIN9MicroOcpp22ConfigurationContainerELN9__gnu_cxx12_Lock_policyE2EEC2ERKS4_],0,48
[section .xt.prop._ZNSt14_Bit_referenceaSEb],0,48
[section .xt.prop._ZNSt14_Function_base13_Base_managerIN9MicroOcpp7Request15onAbortListenerMUlvE_EE10_M_managerERSt9_Any_dataRKS5_St18_Manager_operation],0,48
[section .xt.prop._ZNSt14_Function_base13_Base_managerIN9MicroOcpp7Request17onTimeoutListenerMUlvE_EE10_M_managerERSt9_Any_dataRKS5_St18_Manager_operation],0,48
[section .xt.prop._ZNSt14_Function_base13_Base_managerIN9MicroOcpp7Request18onSendConfListenerMUlN18ArduinoJson6201_F110JsonObjectEE_EE10_M_managerERSt9_Any_dataRKS7_St18_Manager_operation],0,48
[section .xt.prop._ZNSt14_Function_base13_Base_managerIN9MicroOcpp7Request20onReceiveReqListenerMUlN18ArduinoJson6201_F110JsonObjectEE_EE10_M_managerERSt9_Any_dataRKS7_St18_Manager_operation],0,48
[section .xt.prop._ZNSt14_Function_base13_Base_managerIN9MicroOcpp7Request21onReceiveConfListenerMUlN18ArduinoJson6201_F110JsonObjectEE_EE10_M_managerERSt9_Any_dataRKS7_St18_Manager_operation],0,48
